"geom_wkt","time_start","time_end","ocean","flag","gear","species","schooltype","catchtype","catchunit","v_catch","number_of_points"
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-02-01,1996-02-29,"ATL","FRA","BB","SKJ","FS","L","MT",3.094,2
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-02-01,1996-02-29,"ATL","FRA","BB","YFT","FS","L","MT",38.571,9
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-03-01,1996-03-31,"ATL","FRA","BB","SKJ","FS","L","MT",43.928,26
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-03-01,1996-03-31,"ATL","FRA","BB","YFT","FS","L","MT",59.321,24
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-11-01,1996-11-30,"ATL","FRA","BB","BET","FS","L","MT",4.464,2
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-11-01,1996-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",4.945,1
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-12-01,1996-12-31,"ATL","FRA","BB","BET","FS","L","MT",33.338,13
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-12-01,1996-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",56.018,12
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1996-12-01,1996-12-31,"ATL","FRA","BB","YFT","FS","L","MT",46.002,11
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1997-01-01,1997-01-31,"ATL","FRA","BB","SKJ","FS","L","MT",19.546,10
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",1999-02-01,1999-02-28,"ATL","FRA","BB","SKJ","FS","L","MT",21.582,4
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2001-12-01,2001-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",10.971,6
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2001-12-01,2001-12-31,"ATL","FRA","BB","YFT","FS","L","MT",7.313,3
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2002-11-01,2002-11-30,"ATL","FRA","BB","BET","FS","L","MT",11.232,4
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2002-11-01,2002-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",35.563,9
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-09-01,2003-09-30,"ATL","FRA","BB","BET","FS","L","MT",27.279,4
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-09-01,2003-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",0.568,1
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-09-01,2003-09-30,"ATL","FRA","BB","YFT","FS","L","MT",23.868,6
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-10-01,2003-10-31,"ATL","FRA","BB","BET","FS","L","MT",29.286,6
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-10-01,2003-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",2.745,3
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-10-01,2003-10-31,"ATL","FRA","BB","YFT","FS","L","MT",4.576,2
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-11-01,2003-11-30,"ATL","FRA","BB","BET","FS","L","MT",0.953,1
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-11-01,2003-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",0.953,1
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-11-01,2003-11-30,"ATL","FRA","BB","YFT","FS","L","MT",0.477,1
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-12-01,2003-12-31,"ATL","FRA","BB","BET","FS","L","MT",6.671,7
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-12-01,2003-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",28.362,14
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2003-12-01,2003-12-31,"ATL","FRA","BB","YFT","FS","L","MT",12.758,10
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-01-01,2004-01-31,"ATL","FRA","BB","SKJ","FS","L","MT",5.834,5
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-01-01,2004-01-31,"ATL","FRA","BB","YFT","FS","L","MT",5.834,5
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-02-01,2004-02-29,"ATL","FRA","BB","BET","FS","L","MT",4.479,2
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-02-01,2004-02-29,"ATL","FRA","BB","SKJ","FS","L","MT",35.832,7
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-02-01,2004-02-29,"ATL","FRA","BB","YFT","FS","L","MT",4.479,2
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-09-01,2004-09-30,"ATL","FRA","BB","BET","FS","L","MT",10.449,4
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-09-01,2004-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",4.179,4
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-09-01,2004-09-30,"ATL","FRA","BB","YFT","FS","L","MT",5.224,4
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-12-01,2004-12-31,"ATL","FRA","BB","BET","FS","L","MT",18.399,15
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-12-01,2004-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",21.115,11
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2004-12-01,2004-12-31,"ATL","FRA","BB","YFT","FS","L","MT",0.503,1
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2005-10-01,2005-10-31,"ATL","FRA","BB","BET","FS","L","MT",8,5
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2005-10-01,2005-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",9,3
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2005-10-01,2005-10-31,"ATL","FRA","BB","YFT","FS","L","MT",9,5
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2007-11-01,2007-11-30,"ATL","FRA","BB","BET","FS","L","MT",12.948,7
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2007-11-01,2007-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",4.857,6
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2007-11-01,2007-11-30,"ATL","FRA","BB","YFT","FS","L","MT",9.172,7
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2007-12-01,2007-12-31,"ATL","FRA","BB","BET","FS","L","MT",7.856,10
"POLYGON ((-25.0000000000000000 5.0000000000000000, -25.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000, -20.0000000000000000 5.0000000000000000, -25.0000000000000000 5.0000000000000000))",2007-12-01,2007-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",7.951,11
